0,0.0027076161932200193,0.000684127036947757,0.013176132924854755,0.0005890848104578445,-1,-1,-1,-1
10,0.003312017867100504,0.0025431897352309967,0.012542312369074191,0.0005675844351378044,-1,-1,-1,-1
20,0.0015747616887764233,0.00017326592933386564,0.00025696229551715763,0.0005476888874159501,-1,-1,-1,-1
30,0.002568749404924639,0.00017326592933386564,0.004260818023175624,0.0006117728776253046,-1,-1,-1,-1
40,0.0025945455768946247,0.00017326592933386564,0.010205317679215321,0.0007020906062794122,-1,-1,-1,-1
50,0.004671584881904092,0.00017326592933386564,0.0004601476712719783,0.0007432915854051643,-1,-1,-1,-1
60,0.004469023645630208,0.000173257260492172,0.009272380892862132,0.0004476140330349774,-1,-1,-1,-1
70,0.005885918808453779,0.00017325274529866874,0.023828901668918465,0.0001499509786678287,-1,-1,-1,-1
80,0.005750967679020639,0.00017325274529866874,0.015551314784729042,0.00032146433152805976,-1,-1,-1,-1
90,0.003244535097193227,0.018405870114601878,0.06861412646686155,0.0015175503282179158,-1,-1,-1,-1
100,0.019997638751257995,0.23912669744401954,0.010047089552457098,0.003997526131175819,-1,-1,-1,-1
110,0.02587013627703409,0.41438952293379633,0.02767977780865166,0.005426200867914926,-1,-1,-1,1.6921067237854004
120,0.009326726883584711,0.29767613240040425,0.027421225278919947,0.007043059050619422,3.612007820188749,-1,-1,1.6921067237854004
130,0.002779998469546033,0.2538834834500992,0.016505767190139152,0.008907266071358466,2.9091767748698594,-1,2.1209776401519775,1.6921067237854004
140,0.0014050412396464087,0.17879820198748056,0.013514155793342954,0.011978006869939337,0.555833181453606,4.380458354949951,2.1209776401519775,1.6921067237854004
150,0.009687251797228237,0.1173846612359597,0.005444946759957135,0.015237167544971422,1.5062588220013782,4.380458354949951,2.1209776401519775,1.6921067237854004
160,0.0075663600622465485,0.1518514423110852,0.0038260565352855845,0.018056235557854797,1.880791194849743,4.380458354949951,2.1209776401519775,1.6921067237854004
170,0.0012933266587145799,0.14251284424924923,0.0038240342821267534,0.02086631045320744,0.3231752036707179,4.380458354949951,2.1209776401519775,1.6921067237854004
180,0.006941068307847786,0.10053174678801001,0.00451803445839184,0.02487074497726832,0.2336737444209035,4.380458354949951,2.1209776401519775,1.6921067237854004
190,0.0012986586662009339,0.08731167668321604,0.005306141297538123,0.029973664333175647,0.3751482002983811,4.380458354949951,2.1209776401519775,1.6921067237854004
200,0.0012986586662009332,0.06177119911741545,0.002187410029742628,0.035908188514416635,0.16345294310989808,4.380458354949951,2.1209776401519775,1.6921067237854004
210,0.008941709247760672,0.044567752241314894,0.0007415282576811405,0.04162871894015922,0.1670741955442054,4.380458354949951,2.1209776401519775,1.6921067237854004
