0,0.0,0.0,0.017399854958057404,0.0005890848104578445,-1,-1,-1,-1
10,0.0,0.0004603427059596045,0.011359631760912748,0.0005647895685808081,-1,-1,-1,-1
20,0.0,0.0002504162538840984,0.002519920428724843,0.000461618529475948,-1,-1,-1,-1
30,0.0,0.00017326592933386564,0.0002604836844716809,0.0004932793161005431,-1,-1,-1,-1
40,0.0,0.00041955212914836297,0.002477077234381614,0.0005363743541287212,-1,-1,-1,-1
50,0.0,0.001970808001102629,0.0010095779989653924,0.000528441141798597,-1,-1,-1,-1
60,0.0,0.0002591147725505904,0.00024512532399967313,0.00043132839311012965,-1,-1,-1,-1
70,0.0,0.00017326376808536975,0.015509076054594393,0.00016521457378422153,-1,-1,-1,-1
80,0.0,0.009432457410797115,0.01980160393982548,0.00023399697486950678,-1,-1,-1,-1
90,0.06260253560390273,0.311483411771795,0.006409264172146249,0.0003442920756031392,-1,-1,-1,-1
100,0.1071375632783682,0.47451917935641397,0.006289538826880743,0.001286777354321227,-1,-1,-1,0.33214235305786133
110,0.04135856758030274,0.40466470349234196,0.008752911001446756,0.0022186754528301165,-1,-1,-1,0.33214235305786133
120,0.0010218891224476724,0.35108675673297646,0.00910772954841219,0.002890468106767259,1.882575187238903,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
130,0.00017368780390825123,0.3251179428296153,0.009730367620287164,0.0032159756719750032,0.8373686859708562,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
140,0.0005536578883172652,0.23546812999884928,0.010247464711094388,0.0030860617413471497,1.1383194285699136,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
150,0.000685792707372456,0.16203086869245914,0.009430924268696905,0.002389216125382068,0.27796415504712985,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
160,0.000685792707372456,0.15167628207925515,0.008464841594085346,0.0013491022232041132,0.17912070137207256,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
170,0.0006857927073724558,0.1243958026785502,0.0084153900828084,0.00036266611529660607,0.11082864554209981,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
180,0.0006857927073724557,0.09811910470793044,0.008311512165570226,0.0011799897738448708,0.06873509028386884,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
190,0.0006857927073724558,0.07761466806758445,0.007797121552920282,0.0014321460337833746,0.20723747740168283,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
200,0.01058589756700153,0.05870389979527061,0.004979525615788263,0.001092879420849371,0.4731468859086434,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
210,0.012873291473524477,0.04699420212664515,0.00591890716406938,0.005551779394491765,0.5421986176638955,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
220,0.00019476617741049767,0.03172332137688108,0.005703986035253233,0.011499430874010206,0.3925558782381487,0.00012636184692382812,8.416175842285156e-05,0.33214235305786133
