0,0.00017370098794344813,0.027136970311403275,0.017399854958057404,0.0005890848104578445,-1,-1,-1,-1
10,0.00017370098794344764,0.023794992539107978,0.016039719458437504,0.0005673175029763342,-1,-1,-1,-1
20,0.000173700987943448,0.029021597823945887,0.0016936480855707229,0.0007783871867081304,-1,-1,-1,-1
30,0.00017370098794344805,0.029413211799780157,0.0008958678581787694,0.0011848414976595228,-1,-1,-1,-1
40,0.00017370098794344805,0.029130517907769153,0.019415395794955093,0.0015799515708881029,-1,-1,-1,-1
50,0.00017370098794344805,0.027136970311403275,0.020092718036447185,0.0019214518044452188,-1,-1,-1,-1
60,0.00017370098794344802,0.027136970311403275,0.0076995015886895364,0.001612013735863186,-1,-1,-1,-1
70,0.00017370098794344802,0.02646914068205503,0.03477689997150324,0.0007106726562168171,-1,-1,-1,-1
80,0.00017370098794344802,0.026048003937995397,0.03178433316849141,0.00023664679624916206,-1,-1,-1,-1
90,0.00017370098794344802,0.14512263851505772,0.0036317730546756364,0.0018979305740317437,-1,-1,-1,-1
100,0.00858457822434067,0.5325405550297482,0.004214610305962574,0.004830072050409488,-1,-1,-1,0.6394908428192139
110,0.00404970130617669,0.4872701046209953,0.009613964879426479,0.007891961473628395,1.4442812469873756,-1,0.084625244140625,0.6394908428192139
120,0.0012986586662009356,0.3587319699669223,0.006277761102363891,0.011144945066197176,2.6316614138157863,0.00011849403381347656,0.084625244140625,0.6394908428192139
130,0.0012986586662009343,0.24340108178647332,0.005142948606674424,0.015418315773945238,1.3368379870259584,0.00011849403381347656,0.084625244140625,0.6394908428192139
140,0.0012986586662009339,0.22262546843538758,0.004802600762951576,0.02094592506344852,0.7287743735862915,0.00011849403381347656,0.084625244140625,0.6394908428192139
150,0.0012986586662009337,0.19746545044932612,0.0026372365838848643,0.02733666394600932,0.903073532625967,0.00011849403381347656,0.084625244140625,0.6394908428192139
160,0.0009580575289660993,0.13305113138455207,0.0008396151626570275,0.0343742158083395,0.6657012953751278,0.00011849403381347656,0.084625244140625,0.6394908428192139
170,0.006297570658559302,0.11957240197519695,0.0004670674337231798,0.042007352997348715,0.3311854236025137,0.00011849403381347656,0.084625244140625,0.6394908428192139
180,0.006281123669932343,0.09791846696268537,0.0016202335479756007,0.05041777201676124,0.7201704509925423,0.00011849403381347656,0.084625244140625,0.6394908428192139
190,0.0006857580156065508,0.09473483015453082,0.004705112700039417,0.059614036635902215,0.3221263072777545,0.00011849403381347656,0.084625244140625,0.6394908428192139
200,0.0005982873352137283,0.06253392774578845,0.004848813940102398,0.06998042050917928,0.3903929722134077,0.00011849403381347656,0.084625244140625,0.6394908428192139
210,0.0001736878039082508,0.04622766676301028,0.005736279379561127,0.08241535978283715,0.14046746569868673,0.00011849403381347656,0.084625244140625,0.6394908428192139
